"File Upload","File Upload"
"File Upload Configuration","File Upload Configuration"
"Upload Path","Upload Path"
"Upload path is relative to base birectory folder. Example: to upload files to 'media/import' add media/import value.","Upload path is relative to base birectory folder. Example: to upload files to 'media/import' add media/import value."
"Select File(s)","Select File(s)"
"Upload Selected Files","Upload Selected Files"
" file is already exist."," file is already exist."
"%s file(s) are successfully uploaded.","%s file(s) are successfully uploaded."
"Please, Select file(s) to upload.","Please, Select file(s) to upload."
